food_id,food_name,meal_role,serving_size,kcal,carbohydrate,protein,fat,sugar,sodium,recipe_steps,recipe_images,ingredients,na_tip,source
947,홍시 생밤 무침,간식,,118.0,22.3,2.1,3.7,,6.0,"[""1. 홍시는 껍질을 제거하여 으깬다."", ""2. 바나나는 체에 내린다."", ""3. 1과 2를 잘 섞어준다."", ""4. 생밤은 납작납작하게 썬다."", ""5. 대추는 돌려 깎아 씨를 제거하고 채 썬다."", ""6. 3과 4, 5를 잘 무쳐 그릇에 담는다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/947-1.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/947-2.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/947-3.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/947-4.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/947-5.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/947-6.jpg""]","홍시 40g, 바나나 40g, 생밤 10g, 대추 5g, 호두 5g",아이의 약한 이에 무리를 주지 않도록 생밤의 크기는 너무 크지 않도록 주의한다.,samsam
948,고구마 경단,간식,,209.0,44.0,2.7,3.5,,51.0,"[""1. 고구마를 찜통에 찐다."", ""2. 고구마의 껍질을 벗기고 체에 곱게 내린다."", ""3. 카스텔라는 윗면의 갈색 부분을 잘라내고 믹서에 곱게 갈아 가루로 만든다."", ""4. 2에 우유와 버터, 꿀, 소금을 넣고 섞어 반죽한다."", ""5. 3의 반죽 속에 건포도를 1~2개 넣고 경단을 만든다."", ""6. 경단에 카스텔라 가루를 묻힌다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/948-1.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/948-2.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/948-3.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/948-4.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/948-5.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/948-6.jpg""]","고구마 50g, 카스텔라 20g, 우유 5g, 버터 2g, 꿀 3g, 건포도 20g, 소금 적당량",고구마는 밤고구마를 선택하는 것이 반죽의 농도를 조절하기 좋다.,samsam
950,두부양갱,간식,,67.0,11.9,2.8,1.7,,2.5,"[""1. 치자를 따뜻한 물에 담궈 색을 우려내고, 백련초가루는 물에 푼다."", ""2. 두부는 면보에 물기를 짠 뒤 칼로 으깬다."", ""3. 두 개의 냄비에 한천을 필요량 만큼 넣고 1을 각각 넣고 30분 정도 불린다."", ""4. 3에 으깬 두부를 반씩 나누어 넣고 설탕을 넣은 뒤 골고루 섞는다."", ""5. 4를 모양 틀에 넣고 냉장고에서 굳힌다."", ""6. 양갱이 굳으면 틀 째 미지근한 물에 담궈 뒤집어 뺸다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/950-1.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/950-2.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/950-3.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/950-4.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/950-5.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/950-6.jpg""]","치자 2g, 백련초가루 1g, 두부 30g, 한천 2g, 설탕 10g, 물 40g",한천은 사용하기 전에 미지근한 물에 불려서 사용하는 것이 좋다.,samsam
952,복숭아 화채,간식,,73.0,16.7,1.3,1.2,,2.0,"[""1. 오미자에 7배의 물에 8시간 담궈 맛과 색이 우러나도록 한다."", ""2. 천도복숭아는 사방 0.5cm의 주사위모양으로 썰어 설탕을 뿌려 30분 정도 절인다."", ""3. 배를 모양 틀로 찍어 0.3cm 두께로 썰어 설탕에 절인다."", ""4. 오미자 국물을 면보에 거르고 시럽으로 단맛을 맞춘다."", ""5. 4에 복숭아와 배를 넣는다."", ""6. 5에 잣과 얼음을 띄운다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/952-1.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/952-2.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/952-3.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/952-4.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/952-5.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/952-6.jpg""]","오미자 5g, 천도복숭아 30g, 배 10g, 설탕 10g, 물 45g, 잣 1g 설탕시럼 설탕과 물을 동량으로 하여 중불에서 서서히 녹인다. 기호에 맞게 만든다.",오미자는 분이 나고 잘 마른것을 구매한다.,samsam
956,김치떡,간식,,302.0,53.4,13.7,3.4,,293.0,"[""1. 메밀가루, 밀가루, 찹쌀가루에 소금을 넣어 체에 내린 뒤 끓는 물을 넣어 익반죽한다."", ""2. 김치는 송송 썰고 오징어는 껍질을 벗겨 굵게 다진다."", ""3. 가열된 팬에 기름을 두르고 김치를 볶은 다음 오징어를 넣고 볶아 식힌다."", ""4. 반죽을 떼어 10cm 둥근 모양으로 빚은 다음 가운데에 3을 넣고 반달모양으로 접어 모양을 만든다."", ""5. 김이 오른 찜통에 면보를 깔고 14분간 찐 다음 5분 정도 뜸을 들인다."", ""6. 한 김 식힌 뒤 접시에 담아낸다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/956-1.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/956-2.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/956-3.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/956-4.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/956-5.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/956-6.jpg""]","메밀가루 20g, 찹쌀가루 20g, 밀가루 20g, 물 20g, 소금적당량 [소재료] 김치 20g, 오징어 30g [양념] 설탕 5g, 깨소금 1g, 파다진것 4g, 마늘다진것 3g, 참기름 1g",김치를 익힐 때 다양한 야채를 넣어 섭취하도록 한다.,samsam
959,단호박 새우찜,반찬,,202.0,38.6,11.1,3.5,,395.0,"[""1. 단호박은 표면을 깨끗하게 씻어 물기를 제거하고 꼭지 부분의 윗면을 자르고 수저로 속을 파낸 후 소금을 뿌려 놓는다."", ""2. 새우살은 다지고 두부는 면보로 싸서 물기를 제거하고 곱게 으깨고 불린 건표고버섯과 청, 홍피망은 곱게 다지고 실파는 송송 썬다."", ""3. 2의 재료를 한 데 섞고 소금, 다진 마늘, 깨소금, 참기름, 흰 후춧가루를 넣고 양념하여 소를 만든다."", ""4. 1의 내부에 수분을 제거한다."", ""5. 4의 안쪽에 밀가루를 살짝 뿌리고 밀가루가 골고루 잘 묻도록 한다."", ""6. 준비된 소를 채운 후 잘라둔 꼭지 부분의 뚜껑을 덮어 김 오른 찜통에 20분가량 찐 뒤 4~6등분 하여 낸다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/959-1.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/959-2.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/959-3.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/959-4.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/959-5.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/959-6.jpg""]","단호박작은것 125g, 잔새우살다진것 20g, 두부 20g, 건표고버섯 10g, 청피망다진것 10g, 홍피망다진것 10g, 실파 5g, 밀가루 8g, 마늘 3g, 깨소금 1g, 참기름 1g, 소금 1g, 흰후춧가루 1g",단호박 속에 쌀과 견과류를 함께 넣어 만들어도 좋다.,samsam
2991,닭곰탕,국물,250.0,46.5,2.5,7.6,0.7,,63.5,"[""1. 닭정육과 닭뼈를 깨끗이 씻어 물, 마늘, 대파, 다시마를 넣고 육수를 끓인다."", ""2. 닭 정육이 익으면 건져 잘게 찢는다."", ""3. 무는 나박썰기하고 대파와 홍고추, 청양고추는 어슷썰기 하고 양파와 마늘은 다진다."", ""4. 육수가 우러나면 체에 육수를 걸러낸다."", ""5. 냄비에 마늘을 볶다가 닭고기를 넣고 함께 볶은 뒤 육수와 손질한 채소를 넣어 푹 끓인다."", ""6. 후추로 간을 해 마무리한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306031512_1678083312934.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306031545_1678083345384.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306031606_1678083366956.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306031629_1678083389828.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306031646_1678083406084.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306031705_1678083425528.jpg""]","•필수재료 : 닭 정육(90g), 대파(10g), 무(70g), 양파(20g), 홍고추(5g), 마늘(3g), 청양고추(5g)
•육수재료 : 닭뼈(200g), 다시마(3g), 대파(5g), 마늘(2g), 물(600g)
•양념 : 후추(5g)",•닭뼈와 채소로 진하게 육수를 만들어 나트륨 함량을 낮췄어요.,samsam
3079,미나리버섯고기말이&산채소스,반찬,153.0,287.6,8.7,31.6,14.1,,83.6,"[""1. 돈등심은 널찍하게 성형한다."", ""2. 새송이 버섯은 길게 채썰고, 미나리도 비슷한 사이즈로 썰어 준다."", ""3. 고기에 미나리, 새송이를 감싸 말아 찹쌀가루를 묻혀 굽는다."", ""4. 참나물, 취나물, 올리브오일, 땅콩, 마늘, 후추를 믹서에 갈아 소스를 만든다."", ""5. 소스에 파마산 치즈를 섞어준다."", ""6. 구워진 고기에 소스를 곁들여 낸다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313010624_1584072384126.JPG"", ""http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313010641_1584072401819.JPG"", ""http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313010841_1584072521978.JPG"", ""http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313010854_1584072534740.JPG"", ""http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313010908_1584072548412.JPG"", ""http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313010923_1584072563077.JPG""]","돈등심 80g, 새송이버섯 24g, 미나리 18g, 후추 0.3g, 찹쌀가루 15g, 참나물 5g, 취나물 5g, 올리브오일 10g, 땅콩 2g, 파마산치즈 1g, 마늘 1g",산채소스에 소금 대신 파마산치즈로 간을 했어요.,samsam
3174,오이파프리카새콤무침,반찬,24.0,11.45,2.59,0.18,0.04,,1.05,"[""1. 오이는 굵은 소금으로 문질러 깨끗이 씻는다."", ""2. 오이를 적당한 두께로 썰고 4등분 한다."", ""3. 파프리카는 깨끗이 씻은 후 씨를 제거한다."", ""4. 파프리카를 적당한 크기로 썬다."", ""5. 식초, 설탕, 물을 섞어 단촛물을 만든다."", ""6. 단촛물에 오이, 파프리카를 버무린다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/20210128/20210128054807_1611823687977.JPG"", ""http://www.foodsafetykorea.go.kr/uploadimg/20210128/20210128054820_1611823700226.JPG"", ""http://www.foodsafetykorea.go.kr/uploadimg/20210128/20210128054835_1611823715831.JPG"", ""http://www.foodsafetykorea.go.kr/uploadimg/20210128/20210128054847_1611823727434.JPG"", ""http://www.foodsafetykorea.go.kr/uploadimg/20210128/20210128054900_1611823740996.JPG"", ""http://www.foodsafetykorea.go.kr/uploadimg/20210128/20210128054913_1611823753087.JPG""]","오이 10g, 파프리카(빨강/노랑) 각 5g, 식초 2g, 설탕 2g",절이는 과정이 없는 생채류로 염분 섭취를 줄일 수 있어요.,samsam
3181,시금치들깨무침,반찬,100.0,159.24,12.03,10.05,7.88,,32.68,"[""1. 파, 마늘은 다진다."", ""2. 냄비에 물과 소금을 넣고 끓인다."", ""3. 세척한 시금치를 데친다."", ""4. 데친 시금치는 찬물에 헹구어 물기를 짠 다음 먹기 좋게 썬다."", ""5. 시금치에 들깨가루, 파, 마늘, 통깨, 들기름을 넣고 무친다."", ""6. 접시에 담아서 완성한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/20210129/20210129102234_1611883354676.JPG"", ""http://www.foodsafetykorea.go.kr/uploadimg/20210129/20210129102250_1611883370481.JPG"", ""http://www.foodsafetykorea.go.kr/uploadimg/20210129/20210129102302_1611883382002.JPG"", ""http://www.foodsafetykorea.go.kr/uploadimg/20210129/20210129102315_1611883395132.JPG"", ""http://www.foodsafetykorea.go.kr/uploadimg/20210129/20210129102327_1611883407007.JPG"", ""http://www.foodsafetykorea.go.kr/uploadimg/20210129/20210129102338_1611883418881.JPG""]","시금치 70g, 파 5g, 마늘 5g, 들깨가루 15g, 통깨 5g, 들기름 5g, 소금(데치는용) 5g","시금치나물 양념에 들깨가루, 들기름을 넣어 소금의 사용을 줄였어요.",samsam
3281,채소롤초밥,한그릇,287.4,384.1,77.2,7.5,5.1,,267.4,"[""1. 가지와 오이는 세로로 얇게 썬다."", ""2. 얇게 썬 오이는 소금(0.2ts)에 10분간 절인 뒤 물기를 꼭 짠다."", ""3. 얇게 썬 가지는 약한 불로 달군 마른 팬에 올려 앞뒤로 노릇하게 구워 꺼낸다."", ""4. 밥에 남은 양념을 넣어 고루 섞는다."", ""5. 소금에 절인 오이와 구운 가지 위에 밥을 한입 크기로 뭉쳐 올린다."", ""6. 돌돌 말아 그릇에 담아 마무리한다.""]","[""https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr9E2s"", ""https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr9E4x"", ""https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr9Et_"", ""https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr9EwQ"", ""https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr9Ez8"", ""https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr9F0W""]","[ 2인분 ] 가지(1개), 오이(1개), 밥(400g), 소금(0.4ts), 다시마가루(2Ts), 매실식초(2ts), 참기름(2Ts), 참깨(2Ts)",•소금 대신 다시마가루를 사용하여 나트륨 섭취를 줄이고 감칠맛을 더했어요.,samsam
965,미니 떡갈비,반찬,,145.0,13.5,15.0,3.9,,308.0,"[""1. 소고기는 곱게 다진다."", ""2. 다진 소고기에 떡갈비 양념을 넣고 골고루 치대 양념한다."", ""3. 새송이버섯은 폭 1.5cm, 길이 6cm로 썰어 밀가루를 묻힌다."", ""4. 3에 2를 버섯 위, 아래로 1cm를 남기고 감싸듯이 부쳐 떡갈비를 만든다."", ""5. 팬에 앞뒤로 타지 않도록 굽는다."", ""6. 잣가루를 뿌린다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/965-1.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/965-2.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/965-3.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/965-4.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/965-5.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/965-6.jpg""]","쇠고기샄코기 80g, 새송이버섯 40g, 밀가루 4g, 잣가루 1g<br /> [떡갈비 양념] 간장 5g, 배즙 5g, 양파즙 5g, 꿀 4g, 다진 파 5g, 다진 마늘 3g, 깨소금 1g, 참기름 1g, 후춧가루 1g",잣가루는 반드시 종이나 종이타월을 깔고 다져 보슬보슬하게 사용하여야 한다.,samsam
970,생선살 완자 찹쌀 찜,반찬,,213.0,30.0,20.1,0.7,,263.0,"[""1. 찹쌀을 깨끗이 씻어 40분 가량 치차 물에 불린 뒤 물기를 빼고 소금을 약간 넣어 버무리고 마른 면보로 옮겨 수분을 빼면서 반 정도 으깬다."", ""2. 시금치는 소금물에 데쳐 냉수에 헹군 뒤 물기를 짜서 다지고 당근도 잘게 다진다."", ""3. 흰 살 생선은 면보로 물기를 꼭 짠 다음 곱게 다지고 끈기가 생기도록 치대면서 생강즙, 소금, 후춧가루를 넣는다."", ""4. 3에 달걀 흰자, 전분을 첨가하여 계속 치대 끈기가 생기도록 한 뒤 다져놓은 시금치와 당근을 넣어 섞는다."", ""5. 4를 조금씩 떼어 생선 완자를 만든 뒤 1을 묻힌다."", ""6. 찜통에 젖은 면보를 깔고 생선 완자가 서로 붙지 않도록 놓고 20분 정도 찐다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/970-1.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/970-2.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/970-3.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/970-4.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/970-5.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/970-6.jpg""]","찹쌀 30g, 치자 5g, 시금치 10g, 당근 10g, 흰살생선 100g [흰 살생선 양념] 달걀흰자 15g, 생강즙 2g, 소금적당량, 흰후춧가루 적당량, 전분 3g",치자가 없으면 사용하지 않거나 혹은 야채를 갈아서 함께 넣어 색을 이용할 수 있다.,samsam
975,알록달록 시금치 당근 수제비,반찬,,236.0,42.3,9.7,2.1,,484.0,"[""1. 시금치와 당근은 각각 믹서에 물을 넣고 간다."", ""2. 밀가루는 반으로 나눠 시금치 즙과 당근 즙을 넣고 소금을 넣어 각각 반죽 한다."", ""3. 2의 반죽을 직경 1.5cm 정도의 동그란 경단모양으로 빚는다."", ""4. 감자와 애호박은 1.5cm 주사위모양으로 자르고 실파는 2cm 길이로 썬다."", ""5. 멸치 육수에 감자, 수제비 경단, 애호박, 다진마늘, 실파 순서로 넣고 끓인다."", ""6. 5에 간장과 소금으로 간한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/975-1.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/975-2.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/975-3.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/975-4.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/975-5.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/975-6.jpg""]","시금치 10g, 당근 15g, 밀가루 50g, 물 10g, 감자 10g, 애호박 15g, 실파 5g, 멸치육수 200g, 다진 마늘 2g, 간장 2g, 소금 1g",부드러운 반죽을 원하는 경우에는 수제비 반죽을 더 묽게 해서 주걱에 놓고 잘라서 만든다.,samsam
2953,"제주도 빙떡, 귤간장소스",반찬,80.0,94.02,20.0,1.33,0.97,,9.56,"[""1. 메밀가루에 물을 섞어 메밀 반죽을 만든다."", ""2. 무를 채 썰어 다시마 육수에 삶는다."", ""3. 다진 파, 마늘을 볶은 뒤 무와 통깨, 참기름과 섞어 버무린다."", ""4. 전병을 부친 뒤 무를 넣어 만다."", ""5. 귤 즙을 조린 뒤 저염간장을 넣고 섞는다."", ""6. 접시에 담는다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/20190405/20190405055507_1554454507606.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20190405/20190405055525_1554454525900.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20190405/20190405055539_1554454539480.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20190405/20190405055555_1554454555679.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20190405/20190405055610_1554454570754.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20190405/20190405055623_1554454583606.jpg""]","메밀가루 50g, 무 30g, 후추 2g, 다시마 2g, 다진 마늘 5g, 다진 파 5g, 저염간장 5g, 통깨 2g, 귤 즙 10g, 참기름 2g",메밀 자체의 고소한 맛과 무의 시원하고 달면서 매운맛으로 맛이 심심하지 않아요.,samsam
2992,퓨전떡갈비,반찬,85.0,195.85,24.74,12.58,5.18,,265.63,"[""1. 고기는 곱게 다지고 야채는 껍질을 제거한다."", ""2. 배는 갈아 즙을 만들고 양파는 다진 뒤 기름을 두르지 않은 팬에 살짝 볶는다."", ""3. 마늘과 생강을 곱게 다져 배즙과 섞은 뒤 다진 고기에 넣어 치댄다."", ""4. 떡갈비 반죽에 저염간장, 참기름을 이용해 밑간을 하고 찹쌀가루를 넣어 찰기를 준다."", ""5. 둥근 모양으로 빚은 뒤 중간을 살짝 눌러 기름을 두른 팬에 굽는다."", ""6. 170℃ 오븐에 3분 정도 구워 속까지 익힌다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409042454_1554794694442.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409042513_1554794713780.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409042540_1554794740636.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409042555_1554794755373.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409042613_1554794773000.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409042627_1554794787570.jpg""]","소고기 40g, 돼지고기 6g, 양파 15g, 배 10g, 마늘 5g, 생강 2g, 저염간장 3g, 찹쌀가루 5g, 참기름 2g, 참깨 5g",소금 대신 저염간장을 사용해 나트륨을 줄였어요.,samsam
3082,시래기닭조림,반찬,200.0,210.1,12.5,19.3,9.2,,198.3,"[""1. 닭고기는 부위별로 토막 내어 끓는 물에 살짝 데친다."", ""2. 데친 닭고기에 양념 재료를 섞어 30분 이상 재운다."", ""3. 무, 당근, 양파는 사각 썰고, 고추는 송송 썬다."", ""4. 무청시래기는 끓는 물에 한 번 더 살짝 데치고, 6cm 길이로 썬다."", ""5. 냄비에 물(30g)과 닭고기, 시래기를 넣고, 청홍고추를 제외한 손질한 채소를 넣어 조린다."", ""6. 홍고추와 청고추를 올려 마무리한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/20230307/20230307043826_1678174706548.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20230307/20230307043855_1678174735830.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20230307/20230307043910_1678174750474.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20230307/20230307043925_1678174765315.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20230307/20230307043946_1678174786376.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20230307/20230307044000_1678174800866.jpg""]","•필수재료 : 닭고기(120g), 무(30g), 당근(20g), 양파(10g), 홍고추(1g), 청고추(1g), 무청시래기(삶은 것, 80g)
•양념 : 다진마늘(2g), 후추(1g), 저염간장(5g), 설탕(3g), 물엿(5g)",•고추를 활용해 매콤한 맛을 첨가하여 나트륨 함량을 낮췄어요.,samsam
3084,두부튀김&무소스,반찬,106.0,138.1,10.8,9.1,6.5,,132.8,"[""1. 두부는 2cm의 정사각형으로 썰어 전분과 계란물을 무쳐 기름에 튀긴다."", ""2. 무는 믹서기나 강판에 갈아준다."", ""3. 끓는 물에 가쓰오부시를 살짝 넣었다 빼내어 국물을 우려낸다."", ""4. 무와 가쓰오부시 국물에 설탕, 미향, 레몬즙, 식초, 저염간장을 넣고 섞어준다."", ""5. 깻잎은 곱게 채를 쳐준다."", ""6. 접시에 두부와 깻잎을 담고, 소스를 곁들여 낸다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313023732_1584077852105.JPG"", ""http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313023743_1584077863990.JPG"", ""http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313023756_1584077876100.JPG"", ""http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313023812_1584077892602.JPG"", ""http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313023824_1584077904445.JPG"", ""http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313023912_1584077952278.JPG""]","두부 70g, 계란 20g, 깻잎 2.5g, 옥수수전분 10g, 식용유 10g, 혼다랑어가쓰오부시 1g, 무 10g, 레몬쥬스 2g, 2배 양조식초 1.5g, 저염간장 3g, 미향 6g, 설탕 1g",가쓰오부시 국물을 이용하여 간장 사용을 줄였어요.,samsam
980,참깨 오렌지 쇠고기,반찬,,183.0,9.8,21.1,6.2,,269.0,"[""1. 소고기는 길이 6cm, 넓이 2cm, 두께 0.5cm 정도의 직사각형 모양으로 썬 뒤 전분과 간장을 섞어 재운다."", ""2. 생강은 다지고 오렌지는 껍질을 벗겨 속만 잘라내고 파인애플은 껍질과 속심을 제거하고 0.5cm 크기의 주사위모양으로 자른다."", ""3. 오렌지주스, 굴소스, 꿀, 전분을 섞어 소스를 만든다."", ""4. 기름을 두르지 않은 팬에 깨를 볶은 뒤 식히고 팬에 기름을 두르고 재운 소고기를 앞뒤로 골고루 익힌다."", ""5. 4에 소스를 넣고 저어주면서 끓여 농도가 나기 시작하면 오렌지와 파인애플을 넣고 살짝 익힌다."", ""6. 접시에 5를 담고 제공하기 직전에 깨를 뿌린다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/980-1.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/980-2.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/980-3.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/980-4.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/980-5.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/980-6.jpg""]","쇠고기사태 100g, 전분 2g, 간장 2g, 오렌지주스 10g, 굴소스 2g, 꿀 3g, 참깨 1g, 식용유 1g, 생강 1g, 오렌지 20g, 파인애플 28g",생파인애플을 육류에 익히지 않고 넣게 되면 육질이 지나치게 부드러워져 원치 않는 질감이 될 수 있어 익혀서 이용한다.,samsam
982,토마토소스 달걀볶음,반찬,,111.0,10.2,4.4,5.9,,107.0,"[""1. 볼에 달걀을 푼다."", ""2. 달군 팬에 1을 볶아 스크램블을 만든다."", ""3. 파를 송송 썬다."", ""4. 기름을 두른 팬에 3을 먼저 볶아 향을 낸 뒤 토마토소스를 넣고 볶는다."", ""5. 4에 설탕, 소금, 2를 넣고 섞는다."", ""6. 참기름을 뿌려 마무리한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/982-1.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/982-2.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/982-3.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/982-4.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/982-5.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/982-6.jpg""]","달걀 35g, 파 4g, 토마토소스 10g, 설탕 8g, 소금 적당량, 식물성기름 2g, 참기름 1g",토마토소스는 일반적으로 케첩을 이용하고 팬에 넣을 때 화력이나 기름의 온도가 너무 높으면 색이 변하므로 유의한다.,samsam
